,chr,start,end,state,median,multiplier,cell_id,sample_id,library_id
14924,2,123500001,160000000,3,3.3108686179838505,3,SA928-A73044A-R07-C34,SA928,A73044A
14925,2,160000001,168500000,4,3.87250265809022,3,SA928-A73044A-R07-C34,SA928,A73044A
14926,2,168500001,177500000,3,3.3378074430903304,3,SA928-A73044A-R07-C34,SA928,A73044A
14927,2,177500001,182500000,4,3.85188153237284,3,SA928-A73044A-R07-C34,SA928,A73044A
14928,2,182500001,189500000,3,2.9302455134186203,3,SA928-A73044A-R07-C34,SA928,A73044A
14929,2,189500001,196500000,4,4.29375752598952,3,SA928-A73044A-R07-C34,SA928,A73044A
14930,2,196500001,204500000,3,3.2153127750354504,3,SA928-A73044A-R07-C34,SA928,A73044A
14931,2,204500001,206500000,4,4.19863845683254,3,SA928-A73044A-R07-C34,SA928,A73044A
14932,2,206500001,243500000,3,3.11488485350887,3,SA928-A73044A-R07-C34,SA928,A73044A
14933,20,1,6000000,3,2.92206590507191,3,SA928-A73044A-R07-C34,SA928,A73044A
14934,20,6000001,20000000,4,3.81938052396234,3,SA928-A73044A-R07-C34,SA928,A73044A
14935,20,20000001,53000000,3,3.1041867869212596,3,SA928-A73044A-R07-C34,SA928,A73044A
14936,20,53000001,55500000,4,4.1451711675782,3,SA928-A73044A-R07-C34,SA928,A73044A
14937,20,55500001,59000000,3,3.3235583731478195,3,SA928-A73044A-R07-C34,SA928,A73044A
14938,20,59000001,63500000,4,3.73024974140928,3,SA928-A73044A-R07-C34,SA928,A73044A
14939,21,1,17500000,3,2.87980825174686,3,SA928-A73044A-R07-C34,SA928,A73044A
14940,21,17500001,21000000,4,3.81358971754098,3,SA928-A73044A-R07-C34,SA928,A73044A
14941,21,21000001,48500000,3,3.1579120691001403,3,SA928-A73044A-R07-C34,SA928,A73044A
14942,22,1,51500000,3,2.8722529423504706,3,SA928-A73044A-R07-C34,SA928,A73044A
14943,3,1,74000000,3,2.81123507787763,3,SA928-A73044A-R07-C34,SA928,A73044A
14944,3,74000001,87000000,2,2.0707572358243103,3,SA928-A73044A-R07-C34,SA928,A73044A
14945,3,87000001,108500000,3,2.8798448539722097,3,SA928-A73044A-R07-C34,SA928,A73044A
14946,3,108500001,110500000,2,1.62168435146965,3,SA928-A73044A-R07-C34,SA928,A73044A
14947,3,110500001,162000000,3,2.7413884752497406,3,SA928-A73044A-R07-C34,SA928,A73044A
14948,3,162000001,168000000,2,2.24545876853264,3,SA928-A73044A-R07-C34,SA928,A73044A
14949,3,168000001,196000000,3,2.8541921853427596,3,SA928-A73044A-R07-C34,SA928,A73044A
14950,3,196000001,198500000,2,2.24567446562042,3,SA928-A73044A-R07-C34,SA928,A73044A
14951,4,1,11000000,3,3.34128402565904,3,SA928-A73044A-R07-C34,SA928,A73044A
14952,4,11000001,13500000,4,4.249465819074279,3,SA928-A73044A-R07-C34,SA928,A73044A
14953,4,13500001,19500000,3,3.1141161099252,3,SA928-A73044A-R07-C34,SA928,A73044A
14954,4,19500001,23500000,2,2.2190950672395497,3,SA928-A73044A-R07-C34,SA928,A73044A
14955,4,23500001,28000000,3,2.94458167282078,3,SA928-A73044A-R07-C34,SA928,A73044A
14956,4,28000001,35000000,2,2.21171720472364,3,SA928-A73044A-R07-C34,SA928,A73044A
14957,4,35000001,60000000,3,3.1291341217595203,3,SA928-A73044A-R07-C34,SA928,A73044A
14958,4,60000001,66500000,2,2.06989564572539,3,SA928-A73044A-R07-C34,SA928,A73044A
14959,4,66500001,69500000,3,3.29842210384042,3,SA928-A73044A-R07-C34,SA928,A73044A
14960,4,69500001,76500000,4,3.8670535391872205,3,SA928-A73044A-R07-C34,SA928,A73044A
14961,4,76500001,93500000,3,3.06007302522507,3,SA928-A73044A-R07-C34,SA928,A73044A
14962,4,93500001,96500000,4,4.13712323367475,3,SA928-A73044A-R07-C34,SA928,A73044A
14963,4,96500001,132500000,3,3.04548356235367,3,SA928-A73044A-R07-C34,SA928,A73044A
14964,4,132500001,136500000,2,1.70993483055639,3,SA928-A73044A-R07-C34,SA928,A73044A
14965,4,136500001,178500000,3,3.14582402436059,3,SA928-A73044A-R07-C34,SA928,A73044A
14966,4,178500001,183500000,2,1.81494605736083,3,SA928-A73044A-R07-C34,SA928,A73044A
14967,4,183500001,188000000,3,3.1789086863578997,3,SA928-A73044A-R07-C34,SA928,A73044A
14968,4,188000001,190000000,2,2.08117854365089,3,SA928-A73044A-R07-C34,SA928,A73044A
14969,4,190000001,191500000,3,4.6881757989941395,3,SA928-A73044A-R07-C34,SA928,A73044A
14970,5,1,24000000,3,2.84877285458386,3,SA928-A73044A-R07-C34,SA928,A73044A
14971,5,24000001,31000000,2,1.9068078970896798,3,SA928-A73044A-R07-C34,SA928,A73044A
14972,5,31000001,103000000,3,2.86334026151554,3,SA928-A73044A-R07-C34,SA928,A73044A
14973,5,103000001,107000000,2,2.01656704574746,3,SA928-A73044A-R07-C34,SA928,A73044A
14974,5,107000001,181000000,3,2.9699012709427404,3,SA928-A73044A-R07-C34,SA928,A73044A
14975,6,1,4500000,3,3.20754372358014,3,SA928-A73044A-R07-C34,SA928,A73044A
14976,6,4500001,13500000,4,3.90376965534886,3,SA928-A73044A-R07-C34,SA928,A73044A
14977,6,13500001,65000000,3,3.1619326050764798,3,SA928-A73044A-R07-C34,SA928,A73044A
14978,6,65000001,68500000,2,1.98450090014299,3,SA928-A73044A-R07-C34,SA928,A73044A
14979,6,68500001,71500000,3,3.14662659218218,3,SA928-A73044A-R07-C34,SA928,A73044A
14980,6,71500001,87500000,4,3.7285769434210003,3,SA928-A73044A-R07-C34,SA928,A73044A
14981,6,87500001,171500000,3,3.0939586667774397,3,SA928-A73044A-R07-C34,SA928,A73044A
14982,7,1,2000000,4,4.14154390014929,3,SA928-A73044A-R07-C34,SA928,A73044A
14983,7,2000001,53500000,3,2.9431053640353597,3,SA928-A73044A-R07-C34,SA928,A73044A
14984,7,53500001,64500000,2,2.10428341579302,3,SA928-A73044A-R07-C34,SA928,A73044A
14985,7,64500001,159500000,3,2.99399020937613,3,SA928-A73044A-R07-C34,SA928,A73044A
14986,8,1,11500000,3,2.69347375031092,3,SA928-A73044A-R07-C34,SA928,A73044A
14987,8,11500001,16500000,2,2.13763767379416,3,SA928-A73044A-R07-C34,SA928,A73044A
14988,8,16500001,85000000,3,3.03217808266194,3,SA928-A73044A-R07-C34,SA928,A73044A
14989,8,85000001,88000000,4,4.00453601708358,3,SA928-A73044A-R07-C34,SA928,A73044A
14990,8,88000001,120500000,3,3.11649106632492,3,SA928-A73044A-R07-C34,SA928,A73044A
14991,8,120500001,123500000,4,3.71156632564669,3,SA928-A73044A-R07-C34,SA928,A73044A
14992,8,123500001,146500000,3,3.09826521139222,3,SA928-A73044A-R07-C34,SA928,A73044A
14993,9,1,7500000,3,3.00596843962552,3,SA928-A73044A-R07-C34,SA928,A73044A
14994,9,7500001,10500000,4,3.91630461524535,3,SA928-A73044A-R07-C34,SA928,A73044A
14995,9,10500001,38500000,3,3.05040507007695,3,SA928-A73044A-R07-C34,SA928,A73044A
14996,9,38500001,71500000,2,1.3744301557952903,3,SA928-A73044A-R07-C34,SA928,A73044A
14997,9,71500001,141500000,3,3.08406725982928,3,SA928-A73044A-R07-C34,SA928,A73044A
14998,X,1,2500000,3,2.91568544427158,3,SA928-A73044A-R07-C34,SA928,A73044A
14999,X,2500001,67000000,2,1.8409648851339901,3,SA928-A73044A-R07-C34,SA928,A73044A
15000,X,67000001,74000000,1,1.3034534032524,3,SA928-A73044A-R07-C34,SA928,A73044A
15001,X,74000001,88500000,2,1.78249175748061,3,SA928-A73044A-R07-C34,SA928,A73044A
15002,X,88500001,93000000,1,0.8161730692342339,3,SA928-A73044A-R07-C34,SA928,A73044A
15003,X,93000001,151500000,2,1.92093296588395,3,SA928-A73044A-R07-C34,SA928,A73044A
15004,X,151500001,155500000,1,1.2915364830407199,3,SA928-A73044A-R07-C34,SA928,A73044A
15005,Y,1,5000000,2,1.61895856851309,3,SA928-A73044A-R07-C34,SA928,A73044A
15006,Y,5000001,24500000,1,1.3608459094902399,3,SA928-A73044A-R07-C34,SA928,A73044A
15007,Y,24500001,59500000,0,0.0544293091801115,3,SA928-A73044A-R07-C34,SA928,A73044A
15008,1,1,37000000,5,4.90180864020066,5,SA928-A73044A-R07-C35,SA928,A73044A
15009,1,37000001,39500000,6,6.2548057347564505,5,SA928-A73044A-R07-C35,SA928,A73044A
15010,1,39500001,47000000,5,5.05384166265693,5,SA928-A73044A-R07-C35,SA928,A73044A
15011,1,47000001,50500000,6,6.35693237491469,5,SA928-A73044A-R07-C35,SA928,A73044A
15012,1,50500001,75000000,5,5.26923282842629,5,SA928-A73044A-R07-C35,SA928,A73044A
15013,1,75000001,78000000,6,6.36545079364624,5,SA928-A73044A-R07-C35,SA928,A73044A
15014,1,78000001,88500000,5,5.271477367789781,5,SA928-A73044A-R07-C35,SA928,A73044A
15015,1,88500001,91000000,6,6.751016074479491,5,SA928-A73044A-R07-C35,SA928,A73044A
15016,1,91000001,119000000,5,4.99127065513507,5,SA928-A73044A-R07-C35,SA928,A73044A
15017,1,119000001,154500000,4,3.9576255510140097,5,SA928-A73044A-R07-C35,SA928,A73044A
15018,1,154500001,160000000,5,4.829222640508929,5,SA928-A73044A-R07-C35,SA928,A73044A
15019,1,160000001,163000000,6,5.91426389759879,5,SA928-A73044A-R07-C35,SA928,A73044A
15020,1,163000001,177000000,5,4.971431568509269,5,SA928-A73044A-R07-C35,SA928,A73044A
15021,1,177000001,180000000,6,6.35068212574106,5,SA928-A73044A-R07-C35,SA928,A73044A
15022,1,180000001,201000000,5,5.018313003249429,5,SA928-A73044A-R07-C35,SA928,A73044A
15023,1,201000001,203500000,6,6.193979972208839,5,SA928-A73044A-R07-C35,SA928,A73044A
15024,1,203500001,220500000,5,5.28965658143941,5,SA928-A73044A-R07-C35,SA928,A73044A
15025,1,220500001,223500000,6,6.734983874108059,5,SA928-A73044A-R07-C35,SA928,A73044A
15026,1,223500001,249500000,5,5.03307549807863,5,SA928-A73044A-R07-C35,SA928,A73044A
15027,10,1,26500000,5,4.77542556297221,5,SA928-A73044A-R07-C35,SA928,A73044A
15028,10,26500001,31000000,4,3.44724291718359,5,SA928-A73044A-R07-C35,SA928,A73044A
15029,10,31000001,56000000,5,4.873024043857741,5,SA928-A73044A-R07-C35,SA928,A73044A
15030,10,56000001,61500000,4,3.52735371132425,5,SA928-A73044A-R07-C35,SA928,A73044A
15031,10,61500001,77500000,5,4.70982024265583,5,SA928-A73044A-R07-C35,SA928,A73044A
15032,10,77500001,80000000,6,5.887660391082231,5,SA928-A73044A-R07-C35,SA928,A73044A
15033,10,80000001,116000000,5,4.70234061504036,5,SA928-A73044A-R07-C35,SA928,A73044A
15034,10,116000001,122500000,4,4.09170852751188,5,SA928-A73044A-R07-C35,SA928,A73044A
15035,10,122500001,136000000,5,4.8057790982071,5,SA928-A73044A-R07-C35,SA928,A73044A
15036,11,1,65500000,5,4.94411166660475,5,SA928-A73044A-R07-C35,SA928,A73044A
15037,11,65500001,69000000,6,6.36844658493876,5,SA928-A73044A-R07-C35,SA928,A73044A
15038,11,69000001,73000000,5,5.0088177934690705,5,SA928-A73044A-R07-C35,SA928,A73044A
15039,11,73000001,78000000,6,6.259433360125571,5,SA928-A73044A-R07-C35,SA928,A73044A
15040,11,78000001,84000000,5,4.8978863574725,5,SA928-A73044A-R07-C35,SA928,A73044A
15041,11,84000001,97000000,6,5.805093957820049,5,SA928-A73044A-R07-C35,SA928,A73044A
15042,11,97000001,99500000,5,4.88170640801222,5,SA928-A73044A-R07-C35,SA928,A73044A
15043,11,99500001,102000000,6,6.0081388023616205,5,SA928-A73044A-R07-C35,SA928,A73044A
15044,11,102000001,132000000,5,5.1337885669308205,5,SA928-A73044A-R07-C35,SA928,A73044A
15045,11,132000001,135500000,4,4.11738667318865,5,SA928-A73044A-R07-C35,SA928,A73044A
15046,12,1,8500000,5,5.2653865139652805,5,SA928-A73044A-R07-C35,SA928,A73044A
15047,12,8500001,13000000,4,4.10732709434318,5,SA928-A73044A-R07-C35,SA928,A73044A
15048,12,13000001,39500000,5,4.942134884175769,5,SA928-A73044A-R07-C35,SA928,A73044A
15049,12,39500001,43000000,6,6.48138008967255,5,SA928-A73044A-R07-C35,SA928,A73044A
15050,12,43000001,83500000,5,4.90228449025008,5,SA928-A73044A-R07-C35,SA928,A73044A
15051,12,83500001,90500000,6,5.90716624419097,5,SA928-A73044A-R07-C35,SA928,A73044A
15052,12,90500001,94500000,5,4.917125621643151,5,SA928-A73044A-R07-C35,SA928,A73044A
15053,12,94500001,97000000,6,5.9048881642134,5,SA928-A73044A-R07-C35,SA928,A73044A
15054,12,97000001,101000000,5,4.833709717181,5,SA928-A73044A-R07-C35,SA928,A73044A
15055,12,101000001,104000000,6,6.148098242195751,5,SA928-A73044A-R07-C35,SA928,A73044A
15056,12,104000001,120500000,5,4.89214372420192,5,SA928-A73044A-R07-C35,SA928,A73044A
15057,12,120500001,124000000,4,3.83260863901585,5,SA928-A73044A-R07-C35,SA928,A73044A
15058,12,124000001,134000000,5,5.0980595419647905,5,SA928-A73044A-R07-C35,SA928,A73044A
15059,13,1,115500000,5,4.81882540665593,5,SA928-A73044A-R07-C35,SA928,A73044A
15060,14,1,80500000,5,4.933188050733049,5,SA928-A73044A-R07-C35,SA928,A73044A
15061,14,80500001,90500000,6,5.85680089578535,5,SA928-A73044A-R07-C35,SA928,A73044A
15062,14,90500001,106000000,5,5.19205180203015,5,SA928-A73044A-R07-C35,SA928,A73044A
15063,14,106000001,107500000,2,2.11244173594129,5,SA928-A73044A-R07-C35,SA928,A73044A
15064,15,1,70000000,5,4.810813470636809,5,SA928-A73044A-R07-C35,SA928,A73044A
15065,15,70000001,73000000,6,6.04014813272918,5,SA928-A73044A-R07-C35,SA928,A73044A
15066,15,73000001,103000000,5,5.083506962914099,5,SA928-A73044A-R07-C35,SA928,A73044A
15067,16,1,5000000,5,4.760171859215929,5,SA928-A73044A-R07-C35,SA928,A73044A
15068,16,5000001,10500000,6,6.41794682087361,5,SA928-A73044A-R07-C35,SA928,A73044A
15069,16,10500001,77000000,5,4.86080378983021,5,SA928-A73044A-R07-C35,SA928,A73044A
15070,16,77000001,90500000,6,6.116578862938981,5,SA928-A73044A-R07-C35,SA928,A73044A
15071,17,1,10500000,5,4.82389119735941,5,SA928-A73044A-R07-C35,SA928,A73044A
15072,17,10500001,15000000,6,6.25576964738652,5,SA928-A73044A-R07-C35,SA928,A73044A
15073,17,15000001,46000000,5,5.11499205982858,5,SA928-A73044A-R07-C35,SA928,A73044A
15074,17,46000001,55000000,6,6.01636718101556,5,SA928-A73044A-R07-C35,SA928,A73044A
15075,17,55000001,69000000,5,4.87550241176829,5,SA928-A73044A-R07-C35,SA928,A73044A
15076,17,69000001,74000000,6,6.139467273614191,5,SA928-A73044A-R07-C35,SA928,A73044A
15077,17,74000001,81500000,5,5.12250156073012,5,SA928-A73044A-R07-C35,SA928,A73044A
15078,18,1,6500000,5,4.69439487615299,5,SA928-A73044A-R07-C35,SA928,A73044A
15079,18,6500001,9500000,4,3.92322881651126,5,SA928-A73044A-R07-C35,SA928,A73044A
15080,18,9500001,12000000,5,5.398540547245299,5,SA928-A73044A-R07-C35,SA928,A73044A
15081,18,12000001,31000000,4,4.09308134596246,5,SA928-A73044A-R07-C35,SA928,A73044A
15082,18,31000001,39000000,6,5.697947496421911,5,SA928-A73044A-R07-C35,SA928,A73044A
15083,18,39000001,57500000,5,4.60755049830455,5,SA928-A73044A-R07-C35,SA928,A73044A
15084,18,57500001,66500000,4,3.75056502263956,5,SA928-A73044A-R07-C35,SA928,A73044A
15085,18,66500001,74500000,5,5.064866689723679,5,SA928-A73044A-R07-C35,SA928,A73044A
15086,18,74500001,78500000,4,4.05862254065993,5,SA928-A73044A-R07-C35,SA928,A73044A
15087,19,1,20500000,5,4.59702342421383,5,SA928-A73044A-R07-C35,SA928,A73044A
15088,19,20500001,28500000,4,4.08668270037434,5,SA928-A73044A-R07-C35,SA928,A73044A
15089,19,28500001,56500000,5,4.8558431525665595,5,SA928-A73044A-R07-C35,SA928,A73044A
15090,19,56500001,59500000,4,4.17892529247972,5,SA928-A73044A-R07-C35,SA928,A73044A
15091,2,1,5500000,5,5.25916273803942,5,SA928-A73044A-R07-C35,SA928,A73044A
15092,2,5500001,19000000,6,5.69318164199669,5,SA928-A73044A-R07-C35,SA928,A73044A
15093,2,19000001,39500000,5,5.085990158259559,5,SA928-A73044A-R07-C35,SA928,A73044A
15094,2,39500001,42500000,6,6.41108416561192,5,SA928-A73044A-R07-C35,SA928,A73044A
15095,2,42500001,45000000,5,4.61851369043823,5,SA928-A73044A-R07-C35,SA928,A73044A
15096,2,45000001,54500000,6,6.129525328008519,5,SA928-A73044A-R07-C35,SA928,A73044A
15097,2,54500001,62000000,5,4.92620983534889,5,SA928-A73044A-R07-C35,SA928,A73044A
15098,2,62000001,64000000,6,6.075595618728911,5,SA928-A73044A-R07-C35,SA928,A73044A
15099,2,64000001,98500000,5,4.900018235033941,5,SA928-A73044A-R07-C35,SA928,A73044A
15100,2,98500001,104500000,6,6.181914105238481,5,SA928-A73044A-R07-C35,SA928,A73044A
15101,2,104500001,124000000,5,4.75033136966769,5,SA928-A73044A-R07-C35,SA928,A73044A
15102,2,124000001,130000000,6,5.81354878610878,5,SA928-A73044A-R07-C35,SA928,A73044A
15103,2,130000001,169000000,5,5.062922488956589,5,SA928-A73044A-R07-C35,SA928,A73044A
15104,2,169000001,172000000,6,6.495779585769111,5,SA928-A73044A-R07-C35,SA928,A73044A
15105,2,172000001,207500000,5,4.91104281095925,5,SA928-A73044A-R07-C35,SA928,A73044A
15106,2,207500001,213500000,6,6.04813119636382,5,SA928-A73044A-R07-C35,SA928,A73044A
15107,2,213500001,227000000,5,4.929461498160821,5,SA928-A73044A-R07-C35,SA928,A73044A
15108,2,227000001,231000000,6,5.95648552857824,5,SA928-A73044A-R07-C35,SA928,A73044A
15109,2,231000001,236000000,5,4.99476524934088,5,SA928-A73044A-R07-C35,SA928,A73044A
15110,2,236000001,243500000,6,5.8301088609416105,5,SA928-A73044A-R07-C35,SA928,A73044A
15111,20,1,8000000,5,4.95590296254027,5,SA928-A73044A-R07-C35,SA928,A73044A
15112,20,8000001,15500000,6,5.9982451527122596,5,SA928-A73044A-R07-C35,SA928,A73044A
15113,20,15500001,22000000,5,4.88183458279325,5,SA928-A73044A-R07-C35,SA928,A73044A
15114,20,22000001,25000000,6,6.46901530970344,5,SA928-A73044A-R07-C35,SA928,A73044A
15115,20,25000001,36000000,5,5.16843777149034,5,SA928-A73044A-R07-C35,SA928,A73044A
15116,20,36000001,40000000,6,5.956874837598639,5,SA928-A73044A-R07-C35,SA928,A73044A
15117,20,40000001,59000000,5,5.124059615521309,5,SA928-A73044A-R07-C35,SA928,A73044A
15118,20,59000001,63500000,6,6.393891334427731,5,SA928-A73044A-R07-C35,SA928,A73044A
15119,21,1,26500000,5,4.76532892070943,5,SA928-A73044A-R07-C35,SA928,A73044A
15120,21,26500001,31500000,6,5.8185940203031095,5,SA928-A73044A-R07-C35,SA928,A73044A
15121,21,31500001,48500000,5,4.72690294129639,5,SA928-A73044A-R07-C35,SA928,A73044A
15122,22,1,25000000,4,3.9843998077967404,5,SA928-A73044A-R07-C35,SA928,A73044A
15123,22,25000001,28000000,6,6.69356034837463,5,SA928-A73044A-R07-C35,SA928,A73044A
15124,22,28000001,33500000,4,3.61835712081187,5,SA928-A73044A-R07-C35,SA928,A73044A
15125,22,33500001,51500000,5,4.93690208335805,5,SA928-A73044A-R07-C35,SA928,A73044A
15126,3,1,41000000,5,4.94510178385436,5,SA928-A73044A-R07-C35,SA928,A73044A
15127,3,41000001,47500000,4,4.07620802443423,5,SA928-A73044A-R07-C35,SA928,A73044A
15128,3,47500001,67000000,5,4.872462283505651,5,SA928-A73044A-R07-C35,SA928,A73044A
15129,3,67000001,86500000,4,3.9605246107531804,5,SA928-A73044A-R07-C35,SA928,A73044A
15130,3,86500001,88500000,5,5.2326493849408795,5,SA928-A73044A-R07-C35,SA928,A73044A
15131,3,88500001,98500000,4,3.6364151538257796,5,SA928-A73044A-R07-C35,SA928,A73044A
15132,3,98500001,130000000,5,5.0188509602840305,5,SA928-A73044A-R07-C35,SA928,A73044A
15133,3,130000001,132000000,6,6.4824612906863095,5,SA928-A73044A-R07-C35,SA928,A73044A
15134,3,132000001,135500000,5,5.31224946448641,5,SA928-A73044A-R07-C35,SA928,A73044A
15135,3,135500001,140000000,4,3.7759045565191096,5,SA928-A73044A-R07-C35,SA928,A73044A
15136,3,140000001,142000000,6,6.007605535747861,5,SA928-A73044A-R07-C35,SA928,A73044A
15137,3,142000001,148000000,5,4.45674640054354,5,SA928-A73044A-R07-C35,SA928,A73044A
15138,3,148000001,150500000,6,6.034607929395161,5,SA928-A73044A-R07-C35,SA928,A73044A
15139,3,150500001,160000000,5,4.991368074627349,5,SA928-A73044A-R07-C35,SA928,A73044A
15140,3,160000001,164500000,4,3.8726450627243,5,SA928-A73044A-R07-C35,SA928,A73044A
15141,3,164500001,198500000,5,5.187569619124161,5,SA928-A73044A-R07-C35,SA928,A73044A
15142,4,1,5500000,6,6.568047151233231,5,SA928-A73044A-R07-C35,SA928,A73044A
15143,4,5500001,15500000,5,5.032352273149691,5,SA928-A73044A-R07-C35,SA928,A73044A
15144,4,15500001,19000000,6,6.19184830391953,5,SA928-A73044A-R07-C35,SA928,A73044A
15145,4,19000001,44000000,5,5.07646647271329,5,SA928-A73044A-R07-C35,SA928,A73044A
15146,4,44000001,64500000,6,5.99616329205245,5,SA928-A73044A-R07-C35,SA928,A73044A
15147,4,64500001,66500000,5,4.39770010231896,5,SA928-A73044A-R07-C35,SA928,A73044A
15148,4,66500001,85000000,6,5.95871908059149,5,SA928-A73044A-R07-C35,SA928,A73044A
15149,4,85000001,93000000,5,4.857574398777059,5,SA928-A73044A-R07-C35,SA928,A73044A
15150,4,93000001,99500000,6,5.712889679636519,5,SA928-A73044A-R07-C35,SA928,A73044A
15151,4,99500001,119500000,5,5.157635546736,5,SA928-A73044A-R07-C35,SA928,A73044A
15152,4,119500001,126500000,6,5.862458512925871,5,SA928-A73044A-R07-C35,SA928,A73044A
15153,4,126500001,171000000,5,4.90944896623353,5,SA928-A73044A-R07-C35,SA928,A73044A
15154,4,171000001,174000000,6,6.046181889276269,5,SA928-A73044A-R07-C35,SA928,A73044A
15155,4,174000001,177500000,5,4.97724709231069,5,SA928-A73044A-R07-C35,SA928,A73044A
15156,4,177500001,180500000,6,5.89294116509361,5,SA928-A73044A-R07-C35,SA928,A73044A
15157,4,180500001,189000000,5,5.09938535481899,5,SA928-A73044A-R07-C35,SA928,A73044A
15158,4,189000001,191500000,6,6.27508970131925,5,SA928-A73044A-R07-C35,SA928,A73044A
15159,5,1,55500000,5,5.15888449177724,5,SA928-A73044A-R07-C35,SA928,A73044A
15160,5,55500001,58500000,6,5.83259611501186,5,SA928-A73044A-R07-C35,SA928,A73044A
15161,5,58500001,84500000,5,4.7863312681468395,5,SA928-A73044A-R07-C35,SA928,A73044A
15162,5,84500001,87000000,6,6.05531593281824,5,SA928-A73044A-R07-C35,SA928,A73044A
15163,5,87000001,93000000,5,4.96062305344851,5,SA928-A73044A-R07-C35,SA928,A73044A
15164,5,93000001,98500000,6,6.0721421976303205,5,SA928-A73044A-R07-C35,SA928,A73044A
15165,5,98500001,101000000,5,4.29653393256921,5,SA928-A73044A-R07-C35,SA928,A73044A
15166,5,101000001,114000000,6,5.85937831371637,5,SA928-A73044A-R07-C35,SA928,A73044A
15167,5,114000001,118500000,5,4.86218718430386,5,SA928-A73044A-R07-C35,SA928,A73044A
15168,5,118500001,125000000,6,5.9117428672258905,5,SA928-A73044A-R07-C35,SA928,A73044A
15169,5,125000001,127500000,5,4.5477500021474,5,SA928-A73044A-R07-C35,SA928,A73044A
15170,5,127500001,143500000,6,5.749393140346,5,SA928-A73044A-R07-C35,SA928,A73044A
15171,5,143500001,150500000,5,4.94735288468885,5,SA928-A73044A-R07-C35,SA928,A73044A
15172,5,150500001,160000000,6,5.9970138782758,5,SA928-A73044A-R07-C35,SA928,A73044A
15173,5,160000001,166000000,5,4.91092611402002,5,SA928-A73044A-R07-C35,SA928,A73044A
15174,5,166000001,171500000,6,6.14325076761142,5,SA928-A73044A-R07-C35,SA928,A73044A
15175,5,171500001,181000000,5,4.97622836477883,5,SA928-A73044A-R07-C35,SA928,A73044A
15176,6,1,8000000,5,5.29289987001176,5,SA928-A73044A-R07-C35,SA928,A73044A
15177,6,8000001,10500000,6,6.14863970034186,5,SA928-A73044A-R07-C35,SA928,A73044A
15178,6,10500001,15500000,5,4.57336692434188,5,SA928-A73044A-R07-C35,SA928,A73044A
